Nov 15 13:56:59 ViperSD4s-MacBook-Pro-3 login[65684] <Notice>: DEAD_PROCESS: 65684 ttys014
Nov 15 14:23:33 ViperSD4s-MacBook-Pro-3 login[62846] <Notice>: DEAD_PROCESS: 62846 ttys007
Nov 17 15:52:36 ViperSD4s-MBP-3 login[33337] <Notice>: DEAD_PROCESS: 33337 ttys002
Nov 21 11:13:46 ViperSD4s-MacBook-Pro-3 login[47679] <Notice>: USER_PROCESS: 47679 ttys002
Nov 21 11:29:37 ViperSD4s-MacBook-Pro-3 login[47679] <Notice>: DEAD_PROCESS: 47679 ttys002
Nov 21 13:47:21 ViperSD4s-MacBook-Pro-3 login[49948] <Notice>: USER_PROCESS: 49948 ttys002
Nov 23 08:32:35 ViperSD4s-MacBook-Pro-3 login[74088] <Notice>: USER_PROCESS: 74088 ttys007
Nov 23 08:32:41 ViperSD4s-MacBook-Pro-3 login[74088] <Notice>: DEAD_PROCESS: 74088 ttys007
Nov 23 08:32:49 ViperSD4s-MacBook-Pro-3 login[74150] <Notice>: USER_PROCESS: 74150 ttys007
Nov 23 08:39:20 ViperSD4s-MacBook-Pro-3 login[74150] <Notice>: DEAD_PROCESS: 74150 ttys007
Nov 23 08:42:52 ViperSD4s-MacBook-Pro-3 login[74274] <Notice>: USER_PROCESS: 74274 ttys007
Nov 23 08:42:54 ViperSD4s-MacBook-Pro-3 login[74274] <Notice>: DEAD_PROCESS: 74274 ttys007
Nov 23 09:17:38 ViperSD4s-MacBook-Pro-3 login[74840] <Notice>: USER_PROCESS: 74840 ttys007
Nov 23 09:18:22 ViperSD4s-MacBook-Pro-3 login[74840] <Notice>: DEAD_PROCESS: 74840 ttys007
Nov 27 09:55:56 ViperSD4s-MacBook-Pro-3 login[31224] <Notice>: USER_PROCESS: 31224 ttys007
Nov 28 12:26:25 ViperSD4s-MacBook-Pro-3 login[52240] <Notice>: USER_PROCESS: 52240 ttys011
Nov 28 12:26:33 ViperSD4s-MacBook-Pro-3 login[52240] <Notice>: DEAD_PROCESS: 52240 ttys011
Nov 28 12:26:40 ViperSD4s-MacBook-Pro-3 login[52305] <Notice>: USER_PROCESS: 52305 ttys011
Nov 28 12:26:47 ViperSD4s-MacBook-Pro-3 login[52305] <Notice>: DEAD_PROCESS: 52305 ttys011
Nov 28 12:27:43 ViperSD4s-MacBook-Pro-3 login[52388] <Notice>: USER_PROCESS: 52388 ttys011
Nov 28 12:27:47 ViperSD4s-MacBook-Pro-3 login[52388] <Notice>: DEAD_PROCESS: 52388 ttys011
Nov 28 12:28:14 ViperSD4s-MacBook-Pro-3 login[52452] <Notice>: USER_PROCESS: 52452 ttys011
Nov 28 12:28:19 ViperSD4s-MacBook-Pro-3 login[52452] <Notice>: DEAD_PROCESS: 52452 ttys011
Nov 29 14:24:04 ViperSD4s-MacBook-Pro-3 login[87777] <Notice>: DEAD_PROCESS: 87777 ttys016
Dec  3 09:37:56 ViperSD4s-MacBook-Pro-3 login[82076] <Notice>: USER_PROCESS: 82076 ttys011
Dec  3 09:38:40 ViperSD4s-MacBook-Pro-3 login[82076] <Notice>: DEAD_PROCESS: 82076 ttys011
Dec 11 13:12:54 ViperSD4s-MacBook-Pro-3 login[15712] <Notice>: USER_PROCESS: 15712 ttys015
Dec 13 10:09:39 ViperSD4s-MacBook-Pro-3 login[15712] <Notice>: DEAD_PROCESS: 15712 ttys015
Dec 13 10:35:52 ViperSD4s-MacBook-Pro-3 login[10326] <Notice>: DEAD_PROCESS: 10326 ttys012
Dec 13 10:36:05 ViperSD4s-MacBook-Pro-3 login[9886] <Notice>: DEAD_PROCESS: 9886 ttys004
Dec 16 13:47:31 ViperSD4s-MBP-3 login[52198] <Notice>: USER_PROCESS: 52198 ttys004
Dec 21 20:48:32 ViperSD4s-MacBook-Pro-3 loginwindow[12307] <Notice>: USER_PROCESS: 12307 console
Dec 26 16:44:26 ViperSD4s-MacBook-Pro-3 login[31224] <Notice>: DEAD_PROCESS: 31224 ttys007
Dec 28 12:55:05 ViperSD4s-MacBook-Pro-3 login[21694] <Notice>: USER_PROCESS: 21694 ttys007
Dec 28 12:55:08 ViperSD4s-MacBook-Pro-3 login[21694] <Notice>: DEAD_PROCESS: 21694 ttys007
Dec 28 12:55:09 ViperSD4s-MacBook-Pro-3 login[21754] <Notice>: USER_PROCESS: 21754 ttys007
Dec 28 12:56:19 ViperSD4s-MacBook-Pro-3 login[22177] <Notice>: USER_PROCESS: 22177 ttys016
Dec 28 12:56:23 ViperSD4s-MacBook-Pro-3 login[22177] <Notice>: DEAD_PROCESS: 22177 ttys016
Dec 28 13:47:02 ViperSD4s-MacBook-Pro-3 login[23222] <Notice>: USER_PROCESS: 23222 ttys016
Dec 28 13:53:18 ViperSD4s-MacBook-Pro-3 login[23632] <Notice>: USER_PROCESS: 23632 ttys017
Dec 28 14:47:46 ViperSD4s-MacBook-Pro-3 login[23222] <Notice>: DEAD_PROCESS: 23222 ttys016
Dec 28 14:47:47 ViperSD4s-MacBook-Pro-3 login[23632] <Notice>: DEAD_PROCESS: 23632 ttys017
Jan  3 12:50:08 ViperSD4s-MacBook-Pro-3 login[54944] <Notice>: USER_PROCESS: 54944 ttys016
Jan  3 13:08:08 ViperSD4s-MacBook-Pro-3 login[55563] <Notice>: USER_PROCESS: 55563 ttys018
Jan  4 12:25:19 ViperSD4s-MacBook-Pro-3 login[64774] <Notice>: USER_PROCESS: 64774 ttys020
Jan  4 17:43:41 ViperSD4s-MacBook-Pro-3 login[64774] <Notice>: DEAD_PROCESS: 64774 ttys020
Jan  4 17:43:41 ViperSD4s-MacBook-Pro-3 login[10086] <Notice>: DEAD_PROCESS: 10086 ttys008
Jan  4 17:43:41 ViperSD4s-MacBook-Pro-3 login[25887] <Notice>: DEAD_PROCESS: 25887 ttys001
Jan  4 17:43:41 ViperSD4s-MacBook-Pro-3 login[9925] <Notice>: DEAD_PROCESS: 9925 ttys005
Jan  4 17:43:41 ViperSD4s-MacBook-Pro-3 login[55563] <Notice>: DEAD_PROCESS: 55563 ttys018
Jan  4 17:43:41 ViperSD4s-MacBook-Pro-3 login[54944] <Notice>: DEAD_PROCESS: 54944 ttys016
Jan  4 17:43:41 ViperSD4s-MacBook-Pro-3 login[10144] <Notice>: DEAD_PROCESS: 10144 ttys009
Jan  4 17:43:42 ViperSD4s-MacBook-Pro-3 login[10209] <Notice>: DEAD_PROCESS: 10209 ttys010
Jan  4 17:43:42 ViperSD4s-MacBook-Pro-3 login[9822] <Notice>: DEAD_PROCESS: 9822 ttys003
Jan  4 17:43:42 ViperSD4s-MacBook-Pro-3 login[52198] <Notice>: DEAD_PROCESS: 52198 ttys004
Jan  4 17:43:42 ViperSD4s-MacBook-Pro-3 login[9556] <Notice>: DEAD_PROCESS: 9556 ttys000
Jan  4 17:43:42 ViperSD4s-MacBook-Pro-3 login[49948] <Notice>: DEAD_PROCESS: 49948 ttys002
Jan  4 17:43:42 ViperSD4s-MacBook-Pro-3 login[10344] <Notice>: DEAD_PROCESS: 10344 ttys013
Jan  4 17:43:42 ViperSD4s-MacBook-Pro-3 login[21754] <Notice>: DEAD_PROCESS: 21754 ttys007
Jan  4 17:43:42 ViperSD4s-MacBook-Pro-3 login[9980] <Notice>: DEAD_PROCESS: 9980 ttys006
Jan  4 17:43:44 ViperSD4s-MacBook-Pro-3 sessionlogoutd[69586] <Notice>: DEAD_PROCESS: 9358 console
Jan  4 17:43:45 ViperSD4s-MacBook-Pro-3 shutdown[69587] <Notice>: SHUTDOWN_TIME: 1704375825 7669
Jan  4 17:44:13 localhost bootlog[0] <Notice>: BOOT_TIME 1704375853 733093
Jan  4 17:45:54 ViperSD4s-MacBook-Pro-3 loginwindow[231] <Notice>: USER_PROCESS: 231 console
Jan  4 17:46:07 ViperSD4s-MacBook-Pro-3 login[771] <Notice>: USER_PROCESS: 771 ttys000
Jan  4 17:46:08 ViperSD4s-MacBook-Pro-3 login[848] <Notice>: USER_PROCESS: 848 ttys001
Jan  4 17:46:08 ViperSD4s-MacBook-Pro-3 login[881] <Notice>: USER_PROCESS: 881 ttys002
Jan  4 17:46:09 ViperSD4s-MacBook-Pro-3 login[933] <Notice>: USER_PROCESS: 933 ttys003
Jan  4 17:46:09 ViperSD4s-MacBook-Pro-3 login[993] <Notice>: USER_PROCESS: 993 ttys004
Jan  4 17:46:10 ViperSD4s-MacBook-Pro-3 login[1050] <Notice>: USER_PROCESS: 1050 ttys005
Jan  4 17:46:10 ViperSD4s-MacBook-Pro-3 login[1103] <Notice>: USER_PROCESS: 1103 ttys006
Jan  4 17:46:11 ViperSD4s-MacBook-Pro-3 login[1194] <Notice>: USER_PROCESS: 1194 ttys007
Jan  4 17:46:11 ViperSD4s-MacBook-Pro-3 login[1217] <Notice>: USER_PROCESS: 1217 ttys008
Jan  4 17:46:12 ViperSD4s-MacBook-Pro-3 login[1292] <Notice>: USER_PROCESS: 1292 ttys009
Jan  4 17:46:12 ViperSD4s-MacBook-Pro-3 login[1340] <Notice>: USER_PROCESS: 1340 ttys010
Jan  4 17:46:13 ViperSD4s-MacBook-Pro-3 login[1394] <Notice>: USER_PROCESS: 1394 ttys011
Jan  4 17:46:13 ViperSD4s-MacBook-Pro-3 login[1400] <Notice>: USER_PROCESS: 1400 ttys012
Jan  4 17:46:13 ViperSD4s-MacBook-Pro-3 login[1418] <Notice>: USER_PROCESS: 1418 ttys013
Jan  4 17:46:13 ViperSD4s-MacBook-Pro-3 login[1553] <Notice>: USER_PROCESS: 1553 ttys014
Jan  5 13:38:47 ViperSD4s-MacBook-Pro-3 login[50093] <Notice>: USER_PROCESS: 50093 ttys018
Jan  7 19:29:49 ViperSD4s-MacBook-Pro-3 login[1553] <Notice>: DEAD_PROCESS: 1553 ttys014
